"SiteID"	"Country"	"Latitude"	"Longitude"	"SiteName"	"C14ID"	"SiteType"	"Period"	"PhaseCode"	"LabCode"	"C14BP"	"C14SD"	"Material"	"MaterialSpecies"	"Culture"	"Reliability"	"tpq"	"taq"	"select"	"FN"	"RedNeo"	"bib"	"bib_url"	"inTime"	"inSpace"	"X26"
NA	"Italy"	43.329629	12.598891	"San Marco di Gubbio"	NA	"OP"	"EN"	"Layer 15/3, 109-1 IOE"	"OxA-1854"	"6120"	90	"CE"	"Hordeum vulgare"	"Impressed Ware"	"HIGH"	-5301	-4801	TRUE	NA	NA	"Hedges et al. 1990"	"10.1111/j.1475-4754.1990.tb01086.x"	1	1	NA
NA	"Italy"	43.329629	12.598891	"San Marco di Gubbio"	NA	"OP"	"EN"	"Layer 15, 111-113E"	"OxA-1855"	"5750"	70	"F"	"Caprinae sp."	"Impressed Ware"	"HIGH"	-4784	-4448	FALSE	NA	NA	"Hedges et al. 1990"	"10.1111/j.1475-4754.1990.tb01086.x"	1	1	NA
NA	"Italy"	42.516458	12.514911	"Grotta dei Cocci"	NA	"GR"	"EN"	"IV arancio; Q: D-E/5-6; Tg: 13"	"GX-29098"	"6720"	90	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5775	-5478	TRUE	NA	1	"De Angelis 2019"	"DeAngelis19"	1	1	NA
NA	"Italy"	42.516458	12.514911	"Grotta dei Cocci"	NA	"GR"	"EN"	"IV arancio, Q: D-E/5-6, Tg: 5"	"GX-29100"	"6660"	100	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5739	-5384	TRUE	NA	1	"De Angelis 2019"	"DeAngelis19"	1	1	NA
NA	"Italy"	42.516458	12.514911	"Grotta dei Cocci"	NA	"GR"	"EN"	"IV arancio, Q: D-E/6-8; Tg: 10"	"GX-29099"	"6630"	170	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5889	-5220	TRUE	NA	1	"De Angelis 2019"	"DeAngelis19"	1	1	NA
NA	"Italy"	42.516458	12.514911	"Grotta dei Cocci"	NA	"GR"	"EN"	"US7, Q:E6-F5"	"GX-29174"	"6590"	60	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5632	-5410	TRUE	NA	1	"De Angelis 2019"	"DeAngelis19"	1	1	NA
NA	"Italy"	42.516458	12.514911	"Grotta dei Cocci"	NA	"GR"	"EN"	"US9, Q: E7-F5"	"GX-29175"	"6540"	130	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5715	-5221	TRUE	NA	1	"De Angelis 2019"	"DeAngelis19"	1	1	NA
NA	"Italy"	42.516458	12.514911	"Grotta dei Cocci"	NA	"GR"	"EN"	"IV arancio, Q:E-F/5-6; Tg: 10"	"R-3164"	"6176"	113	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5371	-4805	TRUE	NA	1	"De Angelis 2019"	"DeAngelis19"	1	1	NA
NA	"Italy"	42.516458	12.514911	"Grotta dei Cocci"	NA	"GR"	"EN"	"Base scavo 1989; Q: D-E/6-8"	"R-3157"	"6069"	63	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5209	-4800	TRUE	NA	1	"De Angelis 2019"	"DeAngelis19"	1	1	NA
NA	"Italy"	42.516458	12.514911	"Grotta dei Cocci"	NA	"GR"	"EN"	"IV arancio, Q: A'-B/3-4; Tg: 7"	"R-3159"	"5516"	53	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-4486	-4253	FALSE	NA	1	"De Angelis 2019"	"DeAngelis19"	1	1	NA
NA	"Italy"	42.646	12.482	"Grotta Bella"	NA	"GR"	"EN"	"Inferior layers"	"n/a"	"6450"	90	"n/a"	"n/a"	"VBQ I"	"LOW"	-5613	-5219	TRUE	NA	NA	"Rosini & Silvestrini 2009"	"Rosini09"	1	1	NA
NA	"Italy"	37.937634	12.316193	"Grotta d'Oriente"	NA	"GR"	"LMEN"	"Layer 5a"	"LTL-877A"	"7040"	55	"WC"	"Wood charcoal (unidentified)"	"Castelnovian/Early Neolithic"	"LOW"	-6022	-5786	TRUE	NA	1	"Lo Vetro & Martini 2016"	"10.1016/j.quaint.2015.12.043"	1	1	NA
NA	"Italy"	37.949805	12.308996	"Grotta delle Uccerie"	NA	"GR"	"EM"	"Layer 2"	"LTL-1514A"	"7998"	80	"WC"	"Wood charcoal (unidentified)"	NA	"LOW"	-7132	-6652	FALSE	NA	NA	"Lo Vetro & Martini 2016"	"10.1016/j.quaint.2015.12.043"	1	1	NA
NA	"Italy"	42.102281	12.266246	"La Marmotta"	NA	"OP"	"EN"	"P213"	"R-2360"	"6855"	65	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5887	-5629	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	42.102281	12.266246	"La Marmotta"	NA	"OP"	"EN"	"P108"	"R-2353"	"6600"	45	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5621	-5478	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	42.102281	12.266246	"La Marmotta"	NA	"OP"	"EN"	"P219"	"R-2339"	"6590"	65	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5634	-5386	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	42.102281	12.266246	"La Marmotta"	NA	"OP"	"EN"	"P198"	"R-2336"	"6550"	70	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5624	-5374	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	42.102281	12.266246	"La Marmotta"	NA	"OP"	"EN"	"P106"	"R-2345"	"6530"	65	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5621	-5366	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	42.102281	12.266246	"La Marmotta"	NA	"OP"	"EN"	"P22"	"R-2311"	"6370"	95	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5522	-5067	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	42.102281	12.266246	"La Marmotta"	NA	"OP"	"EN"	"P16"	"R-2357"	"6350"	60	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5473	-5213	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	42.102281	12.266246	"La Marmotta"	NA	"OP"	"EN"	"P215"	"R-2309"	"6350"	75	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5478	-5082	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	42.102281	12.266246	"La Marmotta"	NA	"OP"	"EN"	"P21"	"R-2310"	"6310"	75	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5473	-5063	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	46.887282	12.198981	"Staller Sattel"	NA	"OP"	"EM"	"STS 4A"	"LTL-14026A"	"7861"	60	"WC"	"Wood charcoal (unidentified)"	"Sauveterriano"	"LOW"	-7035	-6575	FALSE	NA	NA	"Kompatscher et al. 2016"	"10.1016/j.quaint.2015.12.090"	1	1	NA
NA	"Italy"	42.3505	12.1814	"Monte Venere"	NA	"GR"	"EN"	"Stratum 4"	"R-1175"	"6940"	100	"WC"	"Wood charcoal (unidentified)"	"Sasso"	"LOW"	-6011	-5657	TRUE	NA	NA	"c14-meso-dbase"	NA	1	1	NA
NA	"Italy"	42.3505	12.1814	"Monte Venere"	NA	"GR"	"EN"	"Sector A,bottom str.4/top str.5 and 6 "	"R-1167"	"6860"	60	"WC"	"Wood charcoal (unidentified)"	"Sasso"	"LOW"	-5884	-5633	TRUE	NA	NA	"c14-meso-dbase"	NA	1	1	NA
NA	"Italy"	42.3505	12.1814	"Monte Venere"	NA	"GR"	"EN"	"Stratum 3"	"R-1169a"	"5770"	50	"WC"	"Wood charcoal (unidentified)"	"Sasso"	"LOW"	-4773	-4462	FALSE	NA	NA	"c14-meso-dbase"	NA	1	1	NA
NA	"Italy"	42.3505	12.1814	"Monte Venere"	NA	"GR"	"EN"	"Stratum 7"	"R-1176"	"5650"	100	"WC"	"Wood charcoal (unidentified)"	"Sasso"	"LOW"	-4721	-4330	FALSE	NA	NA	"c14-meso-dbase"	NA	1	1	NA
NA	"Italy"	46.466437	12.093947	"Mondeval de Sora"	NA	"RK"	"LM"	"Burial, US 5, 4B"	"OxA-7468"	"7425"	55	"H"	"Homo sapiens"	"Castelnovian"	"HIGH"	-6425	-6091	FALSE	NA	NA	"Fontana et al. 2020"	"10.1371/journal.pone.0237573"	1	1	NA
NA	"Italy"	46.466437	12.093947	"Mondeval de Sora"	NA	"RK"	"LM"	"US 5, 4B"	"R-1939"	"7330"	59	"WC"	"Wood charcoal (unidentified)"	"Castelnovian"	"LOW"	-6371	-6066	FALSE	NA	NA	"Fontana et al. 2020"	"10.1371/journal.pone.0237573"	1	1	NA
NA	"Italy"	46.466437	12.093947	"Mondeval de Sora"	NA	"RK"	"LM"	"US 5, 4B"	"R-1941"	"5875"	60	"WC"	"Wood charcoal (unidentified)"	"Castelnovian"	"LOW"	-4901	-4551	TRUE	NA	NA	"Fontana et al. 2020"	"10.1371/journal.pone.0237573"	1	1	NA
NA	"Italy"	46.37083	12.0172	"Pian de La Lóra"	NA	"OP"	"LM"	"Structure 1 "	"GrN-31265"	"7290"	50	"WC"	"Wood charcoal (unidentified)"	"Castelnovian"	"LOW"	-6239	-6032	FALSE	NA	NA	"Franco 2016"	"Franco16"	1	1	NA
NA	"Italy"	44.464184	11.901914	"Lugo di Romagna"	NA	"OP"	"EN"	"US 367 – Sect. III"	"R-2747"	"6626"	110	"WC"	"Wood charcoal (unidentified)"	"Fiorano"	"LOW"	-5732	-5368	TRUE	NA	1	"Degasperi & Steffè 2019"	"Degasperi19"	1	1	NA
NA	"Italy"	44.464184	11.901914	"Lugo di Romagna"	NA	"OP"	"EN"	"US 987 – Sect. V"	"R-2748"	"6585"	87	"WC"	"Wood charcoal (unidentified)"	"Fiorano"	"LOW"	-5665	-5369	TRUE	NA	1	"Degasperi & Steffè 2019"	"Degasperi19"	1	1	NA
NA	"Italy"	44.464184	11.901914	"Lugo di Romagna"	NA	"OP"	"EN"	"US 1171 – Sect. V"	"LTL-13471A"	"6335"	45	"H"	"Homo sapiens"	"Fiorano"	"HIGH"	-5468	-5213	TRUE	NA	1	"Degasperi & Steffè 2019"	"Degasperi19"	1	1	NA
NA	"Italy"	44.464184	11.901914	"Lugo di Romagna"	NA	"OP"	"EN"	"Dal tetto di US 223; campione 2299; settore V"	"OxA-23071"	"6262"	38	"CE"	"Cerealia sp. (seed)"	"Fiorano"	"HIGH"	-5317	-5072	TRUE	NA	1	"Degasperi & Steffè 2019"	"Degasperi19"	1	1	NA
NA	"Italy"	44.464184	11.901914	"Lugo di Romagna"	NA	"OP"	"EN"	"US 929; campione 2545; settore V"	"OxA-19736"	"6213"	33	"CE"	"Triticum dicoccum"	"Fiorano"	"HIGH"	-5301	-5048	TRUE	NA	1	"Degasperi & Steffè 2019"	"Degasperi19"	1	1	NA
NA	"Italy"	44.464184	11.901914	"Lugo di Romagna"	NA	"OP"	"EN"	"US 1062; campione 2118; settore V"	"OxA-19735"	"6212"	32	"CE"	"Triticum dicoccum"	"Fiorano"	"HIGH"	-5299	-5050	TRUE	NA	1	"Degasperi & Steffè 2019"	"Degasperi19"	1	1	NA
NA	"Italy"	44.464184	11.901914	"Lugo di Romagna"	NA	"OP"	"EN"	"MacroA-Phase 2 palizzata, sett. I"	"Bln-3370"	"6170"	50	"WC"	"Wood charcoal (unidentified)"	"Fiorano"	"LOW"	-5297	-4989	TRUE	NA	1	"Degasperi & Steffè 2019"	"Degasperi19"	1	1	NA
NA	"Italy"	44.464184	11.901914	"Lugo di Romagna"	NA	"OP"	"EN"	"US 973 – settore V"	"R-2746"	"6161"	39	"WC"	"Wood charcoal (unidentified)"	"Fiorano"	"LOW"	-5215	-4998	TRUE	NA	1	"Degasperi & Steffè 2019"	"Degasperi19"	1	1	NA
NA	"Italy"	44.464184	11.901914	"Lugo di Romagna"	NA	"OP"	"EN"	"MacroA – Phase 1 “argine” settore I"	"LTL-13440A"	"6131"	50	"WC"	"Wood charcoal (unidentified)"	"Fiorano"	"LOW"	-5215	-4935	TRUE	NA	1	"Degasperi & Steffè 2019"	"Degasperi19"	1	1	NA
NA	"Italy"	44.464184	11.901914	"Lugo di Romagna"	NA	"OP"	"EN"	"n/a"	"Paris-?"	"5680"	260	"WC"	"Wood charcoal (unidentified)"	"Fiorano"	"LOW"	-5208	-3986	FALSE	NA	NA	"Improta & Pessina 1998"	"Improta98"	1	1	NA
NA	"Italy"	44.283427	11.872712	"Fornace Cappuccini"	NA	"OP"	"EN"	"Ditch (lower sector)"	"Bln-3372"	"6320"	60	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5472	-5079	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	44.283427	11.872712	"Fornace Cappuccini"	NA	"OP"	"EN"	"US-435/E"	"R-2314"	"6280"	80	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5471	-5031	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	44.283427	11.872712	"Fornace Cappuccini"	NA	"OP"	"EN"	"St.1 et 2"	"R-2313"	"6100"	170	"WC"	"Wood charcoal (unidentified)"	"Impressed Ware"	"LOW"	-5469	-4613	TRUE	NA	NA	"Facchinetti 2012"	"Facchinetti12"	1	1	NA
NA	"Italy"	42.989	11.87	"Grotte dell'Orso"	NA	"GR"	"EN"	"n/a"	"R-676"	"6080"	50	"WC"	"Wood charcoal (unidentified)"	"Fiorano"	"LOW"	-5208	-4843	TRUE	NA	NA	"Silvestrini  & Rosini 2009"	"Silvestrini09"	1	1	NA
NA	"Italy"	42.982825	11.856685	"Grotta dell'Orso di Sarteano"	NA	"GR"	"EN"	"Lower Neolithic layer"	"R-676"	"6080"	50	"WC"	"Wood charcoal (unidentified)"	"Fiorano"	"LOW"	-5208	-4843	TRUE	NA	1	"Alessio et al. 1973"	"10.1017/S0033822200058677"	1	1	NA
NA	"Italy"	46.542386	11.7944	"Plan de Frea II"	NA	"RK"	"LM"	"US 3, ext. 50"	"R-2567"	"7112"	121	"n/a"	"n/a"	"Castelnovian"	"LOW"	-6224	-5744	FALSE	NA	NA	"Alessio et al. 1994"	"Alessio94"	1	1	NA
NA	"Italy"	46.542386	11.7944	"Plan de Frea II"	NA	"RK"	"LM"	"From profile, anthropic layer"	"R-1497"	"7000"	200	"n/a"	"n/a"	"Castelnovian"	"LOW"	-6336	-5530	FALSE	NA	NA	"Alessio et al. 1994"	"Alessio94"	1	1	NA
NA	"Italy"	42.544185	11.755982	"Grotta di Settecannelle"	NA	"GR"	"UM"	"Layer 4"	"GrN-14543"	"7830"	150	"WC"	"Wood charcoal (unidentified)"	"Epigravettien"	"LOW"	-7131	-6416	FALSE	NA	NA	"Ucelli et al. 2006"	"Ucelli06"	1	1	NA
NA	"Italy"	42.544185	11.755982	"Grotta di Settecannelle"	NA	"GR"	"EN"	"n/a"	"GrA-15587"	"6580"	50	"H"	"Homo sapiens"	"Thyrrenian Cardial"	"MEDIUM"	-5623	-5473	TRUE	NA	NA	"Ucelli et al. 2006"	"Ucelli06"	1	1	NA
NA	"Italy"	45.467411	11.591965	"Grottina dei Covoloni del Broion"	NA	"GR"	"LM"	"Layer 6"	"R-892"	"6930"	60	"WC"	"Wood charcoal (unidentified)"	"Castelnovian"	"LOW"	-5980	-5714	TRUE	NA	NA	"Biagi & Spataro 2002"	"Biagi02"	1	1	NA
NA	"Italy"	46.63156	11.540357	"Villandro/Villanders"	NA	"OP"	"EN"	"US 30 T.7 S.40"	"ETH-30057"	"6920"	60	"n/a"	"n/a"	"Intrusion"	"LOW"	-5977	-5673	TRUE	NA	NA	"Facchinetti 2012"	"Facchinetti12"	1	1	NA
NA	"Italy"	46.63156	11.540357	"Villandro/Villanders"	NA	"OP"	"EN"	"US 30 tg 9 "	"ETH-30059"	"6105"	60	"WC"	"Wood charcoal (unidentified)"	"Gaban"	"LOW"	-5212	-4848	TRUE	NA	1	"Mottes 2013"	"Mottes13"	1	1	NA
NA	"Italy"	46.63156	11.540357	"Villandro/Villanders"	NA	"OP"	"EN"	"US 30, tg 8, sect 42"	"ETH-30058"	"6050"	60	"WC"	"Wood charcoal (unidentified)"	"Gaban"	"LOW"	-5208	-4792	TRUE	NA	1	"Mottes 2013"	"Mottes13"	1	1	NA
NA	"Italy"	46.63156	11.540357	"Villandro/Villanders"	NA	"OP"	"EN"	"US 30 tg 9 "	"OxA-19733"	"6038"	32	"CE"	"Hordeum vulgare (seed)"	"Gaban"	"HIGH"	-5027	-4841	TRUE	NA	1	"Mottes 2013"	"Mottes13"	1	1	NA
NA	"Italy"	46.63156	11.540357	"Villandro/Villanders"	NA	"OP"	"MN"	"US 30, tg 1, sect D/2"	"ETH-30051"	"5555"	75	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4548	-4251	FALSE	NA	1	"Nisbet 2008"	"Nisbet08"	1	1	NA
NA	"Italy"	46.63156	11.540357	"Villandro/Villanders"	NA	"OP"	"EN"	"Layers contemporary with the sterile backfill"	"R-600"	"5555"	75	"WC"	"Wood charcoal (unidentified) (lot)"	"Gaban"	"LOW"	-4548	-4251	FALSE	NA	NA	"Facchinetti 2012"	"Facchinetti12"	1	1	NA
NA	"Italy"	46.63156	11.540357	"Villandro/Villanders"	NA	"OP"	"EN"	"US 30 T.4 S.40"	"ETH-30054"	"5475"	60	"n/a"	"n/a"	"Gaban"	"LOW"	-4452	-4080	FALSE	NA	NA	"Facchinetti 2012"	"Facchinetti12"	1	1	NA
NA	"Italy"	46.63156	11.540357	"Villandro/Villanders"	NA	"OP"	"MN"	"US 30, tg 6, sect 13"	"ETH-30053"	"5425"	60	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4437	-4054	FALSE	NA	1	"Nisbet 2008"	"Nisbet08"	1	1	NA
NA	"Italy"	46.63156	11.540357	"Villandro/Villanders"	NA	"OP"	"EN"	"US 30 T.5 S.41"	"ETH-30055"	"5420"	60	"n/a"	"n/a"	"Gaban"	"LOW"	-4361	-4053	FALSE	NA	NA	"Facchinetti 2012"	"Facchinetti12"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"Shell midden, below peat"	"Birm-172"	"6240"	100	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-5471	-4941	TRUE	NA	NA	"Shotton et al. 1970"	"10.1017/S0033822200008158"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"Site 6, burial ca 150m"	"R-754"	"5960"	50	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4986	-4719	TRUE	NA	NA	"Alessio et al. 1974"	"10.1017/S0033822200059658"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"Site 4, Sq 38K, Cut 8B, Phase A of main hearth"	"R-757a"	"5800"	50	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4789	-4537	TRUE	NA	NA	"Alessio et al. 1974"	"10.1017/S0033822200059658"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"Site 4, Sq 41L, Cut 6, lower main hearth"	"R-758a"	"5730"	50	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4699	-4456	FALSE	NA	NA	"Alessio et al. 1974"	"10.1017/S0033822200059658"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"n/a"	"R-746"	"5690"	50	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4682	-4371	FALSE	NA	NA	"Alessio et al. 1974"	"10.1017/S0033822200059658"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"Site 4, Sq 38L, Cut 11, Phase A of main hearth"	"R-756a"	"5690"	50	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4682	-4371	FALSE	NA	NA	"Alessio et al. 1974"	"10.1017/S0033822200059658"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"Site 3, Trench 2, Cut 2"	"R-753a"	"5680"	50	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4676	-4368	FALSE	NA	NA	"Alessio et al. 1974"	"10.1017/S0033822200059658"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"Site 4, Sqs 34-35-36/S-T-U, Cut 3B"	"R-762"	"5640"	50	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4596	-4354	FALSE	NA	NA	"Alessio et al. 1974"	"10.1017/S0033822200059658"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"Site 4, Sqs 35-360, Cut 3B, shell midden in lower level of peripheric hearth"	"R-761"	"5610"	50	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4540	-4351	FALSE	NA	NA	"Alessio et al. 1974"	"10.1017/S0033822200059658"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"Site 1, trench without finds, at bottom of peat level"	"R-752"	"5590"	50	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4536	-4344	FALSE	NA	NA	"Alessio et al. 1974"	"10.1017/S0033822200059658"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"Site 4, Sqs 34/FF-GG, and 38GG, Cut 4"	"R-765a"	"5580"	50	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4532	-4340	FALSE	NA	NA	"Alessio et al. 1974"	"10.1017/S0033822200059658"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"Site 4, Sqs 39K and 38-39L, Cut 4, Phase F of main hearth"	"R-746a"	"5570"	50	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4531	-4335	FALSE	NA	NA	"Alessio et al. 1974"	"10.1017/S0033822200059658"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"Site 4, Sq 38K, Cut 5, Phase D of main hearth"	"R-748a"	"5570"	50	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4531	-4335	FALSE	NA	NA	"Alessio et al. 1974"	"10.1017/S0033822200059658"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"Site 4, Sq 310, Cut 3"	"R-763a"	"5570"	50	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4531	-4335	FALSE	NA	NA	"Alessio et al. 1974"	"10.1017/S0033822200059658"	1	1	NA
NA	"Italy"	45.4656	11.539	"Molino Casarotto"	NA	"OP"	"MN"	"n/a"	"R-749"	"5560"	50	"WC"	"Wood charcoal (unidentified)"	"VBQ"	"LOW"	-4499	-4331	FALSE	NA	NA	"Alessio et al. 1974"	"10.1017/S0033822200059658"	1	1	NA
NA	"Italy"	44.144749	11.451691	"Cialdino"	NA	"OP"	"EN"	"n/a"	"n/a"	"6460"	35	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5480	-5336	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	44.144749	11.451691	"Cialdino"	NA	"OP"	"EN"	"n/a"	"n/a"	"6410"	35	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5474	-5316	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	44.144749	11.451691	"Cialdino"	NA	"OP"	"EN"	"n/a"	"n/a"	"6375"	35	"WC"	"Wood charcoal (unidentified)"	"Impresso-Cardial"	"LOW"	-5472	-5223	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	43.317	11.35	"Petriolo III south"	NA	"OP"	"UM"	"n/a"	"OxA-2363"	"7610"	60	"WC"	"Corylus sp. (branches, short life)"	"Epigravettien"	"MEDIUM"	-6596	-6272	FALSE	NA	NA	"Facchinetti 2012"	"Facchinetti12"	1	1	NA
NA	"Italy"	43.317	11.35	"Petriolo III south"	NA	"OP"	"LM"	"unit 2"	"OxA-2630"	"7480"	100	"WC"	"Wood charcoal (unidentified)"	"Castelnovian"	"LOW"	-6497	-6083	FALSE	NA	NA	"Manen & Sabatier 2003"	"10.3406/bspf.2003.12868"	1	1	NA
NA	"Italy"	44.494582	11.314323	"via Andrea Costa"	NA	"OP"	"EN"	"n/a"	"LTL-2427a"	"6219"	50	"n/a"	"n/a"	"VBQ"	"LOW"	-5307	-5041	TRUE	NA	NA	"Facchinetti 2012"	"Facchinetti12"	1	1	NA
NA	"Italy"	44.494582	11.314323	"via Andrea Costa"	NA	"OP"	"EN"	"n/a"	"LTL-2428a"	"5953"	50	"n/a"	"n/a"	"VBQ"	"LOW"	-4983	-4716	TRUE	NA	NA	"Facchinetti 2012"	"Facchinetti12"	1	1	NA
NA	"Italy"	44.483315	11.269892	"Casalecchio di Reno"	NA	"OP"	"EN"	"n/a"	"LTL-2436"	"6312"	50	"WC"	"Wood charcoal (unidentified)"	"Fiorano"	"LOW"	-5469	-5083	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	44.483315	11.269892	"Casalecchio di Reno"	NA	"OP"	"EN"	"n/a"	"LTL-2435a"	"6189"	50	"WC"	"Wood charcoal (unidentified)"	"Fiorano"	"LOW"	-5299	-5000	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	43.829383	11.185418	"Mileto"	NA	"OP"	"EN"	"Pit 1"	"Beta-44114"	"6180"	80	"WC"	"Wood charcoal (unidentified)"	"Fiorano"	"LOW"	-5315	-4907	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
NA	"Italy"	43.829383	11.185418	"Mileto"	NA	"OP"	"EN"	"Pit 2"	"Beta-44155"	"6100"	80	"WC"	"Wood charcoal (unidentified)"	"Fiorano"	"LOW"	-5284	-4799	TRUE	NA	1	"Mazzucco et al. 2020"	"10.1371/journal.pone.0232455.s002"	1	1	NA
