region	site	date	cause	type	density
949	Manbij	Tell Abu Jadha	2010-05-27	Construction	Domestic	0.000410004100041
950	Manbij	Tell Abu Jadha	2010-05-28	Construction	Domestic	0.000410004100041
951	Manbij	Tell Abu Jadha	2010-05-29	Construction	Domestic	0.000410004100041
952	Manbij	Tell Abu Jadha	2010-05-30	Construction	Domestic	0.000410004100041
953	Manbij	Tell Abu Jadha	2010-05-31	Construction	Domestic	0.000410004100041
954	Manbij	Tell Abu Jadha	2010-06-01	Construction	Domestic	0.000410004100041
955	Manbij	Tell Abu Jadha	2010-06-02	Construction	Domestic	0.000410004100041
956	Manbij	Tell Abu Jadha	2010-06-03	Construction	Domestic	0.000410004100041
957	Manbij	Tell Abu Jadha	2010-06-04	Construction	Domestic	0.000410004100041
958	Manbij	Tell Abu Jadha	2010-06-05	Construction	Domestic	0.000410004100041
959	Manbij	Tell Abu Jadha	2010-06-06	Construction	Domestic	0.000410004100041
960	Manbij	Tell Abu Jadha	2010-06-07	Construction	Domestic	0.000410004100041
961	Manbij	Tell Abu Jadha	2010-06-08	Construction	Domestic	0.000410004100041
962	Manbij	Tell Abu Jadha	2010-06-09	Construction	Domestic	0.000410004100041
963	Manbij	Tell Abu Jadha	2010-06-10	Construction	Domestic	0.000410004100041
964	Manbij	Tell Abu Jadha	2010-06-11	Construction	Domestic	0.000410004100041
965	Manbij	Tell Abu Jadha	2010-06-12	Construction	Domestic	0.000410004100041
966	Manbij	Tell Abu Jadha	2010-06-13	Construction	Domestic	0.000410004100041
967	Manbij	Tell Abu Jadha	2010-06-14	Construction	Domestic	0.000410004100041
968	Manbij	Tell Abu Jadha	2010-06-15	Construction	Domestic	0.000410004100041
969	Manbij	Tell Abu Jadha	2010-06-16	Construction	Domestic	0.000410004100041
970	Manbij	Tell Abu Jadha	2010-06-17	Construction	Domestic	0.000410004100041
971	Manbij	Tell Abu Jadha	2010-06-18	Construction	Domestic	0.000410004100041
972	Manbij	Tell Abu Jadha	2010-06-19	Construction	Domestic	0.000410004100041
973	Manbij	Tell Abu Jadha	2010-06-20	Construction	Domestic	0.000410004100041
974	Manbij	Tell Abu Jadha	2010-06-21	Construction	Domestic	0.000410004100041
975	Manbij	Tell Abu Jadha	2010-06-22	Construction	Domestic	0.000410004100041
976	Manbij	Tell Abu Jadha	2010-06-23	Construction	Domestic	0.000410004100041
977	Manbij	Tell Abu Jadha	2010-06-24	Construction	Domestic	0.000410004100041
978	Manbij	Tell Abu Jadha	2010-06-25	Construction	Domestic	0.000410004100041
979	Manbij	Tell Abu Jadha	2010-06-26	Construction	Domestic	0.000410004100041
980	Manbij	Tell Abu Jadha	2010-06-27	Construction	Domestic	0.000410004100041
981	Manbij	Tell Abu Jadha	2010-06-28	Construction	Domestic	0.000410004100041
982	Manbij	Tell Abu Jadha	2010-06-29	Construction	Domestic	0.000410004100041
983	Manbij	Tell Abu Jadha	2010-06-30	Construction	Domestic	0.000410004100041
984	Manbij	Tell Abu Jadha	2010-07-01	Construction	Domestic	0.000410004100041
985	Manbij	Tell Abu Jadha	2010-07-02	Construction	Domestic	0.000410004100041
986	Manbij	Tell Abu Jadha	2010-07-03	Construction	Domestic	0.000410004100041
987	Manbij	Tell Abu Jadha	2010-07-04	Construction	Domestic	0.000410004100041
988	Manbij	Tell Abu Jadha	2010-07-05	Construction	Domestic	0.000410004100041
989	Manbij	Tell Abu Jadha	2010-07-06	Construction	Domestic	0.000410004100041
990	Manbij	Tell Abu Jadha	2010-07-07	Construction	Domestic	0.000410004100041
991	Manbij	Tell Abu Jadha	2010-07-08	Construction	Domestic	0.000410004100041
992	Manbij	Tell Abu Jadha	2010-07-09	Construction	Domestic	0.000410004100041
993	Manbij	Tell Abu Jadha	2010-07-10	Construction	Domestic	0.000410004100041
994	Manbij	Tell Abu Jadha	2010-07-11	Construction	Domestic	0.000410004100041
995	Manbij	Tell Abu Jadha	2010-07-12	Construction	Domestic	0.000410004100041
996	Manbij	Tell Abu Jadha	2010-07-13	Construction	Domestic	0.000410004100041
997	Manbij	Tell Abu Jadha	2010-07-14	Construction	Domestic	0.000410004100041
998	Manbij	Tell Abu Jadha	2010-07-15	Construction	Domestic	0.000410004100041
999	Manbij	Tell Abu Jadha	2010-07-16	Construction	Domestic	0.000410004100041
1000	Manbij	Tell Abu Jadha	2010-07-17	Construction	Domestic	0.000410004100041
1001	Manbij	Tell Abu Jadha	2010-07-18	Construction	Domestic	0.000410004100041
1002	Manbij	Tell Abu Jadha	2010-07-19	Construction	Domestic	0.000410004100041
1003	Manbij	Tell Abu Jadha	2010-07-20	Construction	Domestic	0.000410004100041
1004	Manbij	Tell Abu Jadha	2010-07-21	Construction	Domestic	0.000410004100041
1005	Manbij	Tell Abu Jadha	2010-07-22	Construction	Domestic	0.000410004100041
1006	Manbij	Tell Abu Jadha	2010-07-23	Construction	Domestic	0.000410004100041
1007	Manbij	Tell Abu Jadha	2010-07-24	Construction	Domestic	0.000410004100041
1008	Manbij	Tell Abu Jadha	2010-07-25	Construction	Domestic	0.000410004100041
1009	Manbij	Tell Abu Jadha	2010-07-26	Construction	Domestic	0.000410004100041
1010	Manbij	Tell Abu Jadha	2010-07-27	Construction	Domestic	0.000410004100041
1011	Manbij	Tell Abu Jadha	2010-07-28	Construction	Domestic	0.000410004100041
1012	Manbij	Tell Abu Jadha	2010-07-29	Construction	Domestic	0.000410004100041
1013	Manbij	Tell Abu Jadha	2010-07-30	Construction	Domestic	0.000410004100041
1014	Manbij	Tell Abu Jadha	2010-07-31	Construction	Domestic	0.000410004100041
1015	Manbij	Tell Abu Jadha	2010-08-01	Construction	Domestic	0.000410004100041
1016	Manbij	Tell Abu Jadha	2010-08-02	Construction	Domestic	0.000410004100041
1017	Manbij	Tell Abu Jadha	2010-08-03	Construction	Domestic	0.000410004100041
1018	Manbij	Tell Abu Jadha	2010-08-04	Construction	Domestic	0.000410004100041
1019	Manbij	Tell Abu Jadha	2010-08-05	Construction	Domestic	0.000410004100041
1020	Manbij	Tell Abu Jadha	2010-08-06	Construction	Domestic	0.000410004100041
1021	Manbij	Tell Abu Jadha	2010-08-07	Construction	Domestic	0.000410004100041
1022	Manbij	Tell Abu Jadha	2010-08-08	Construction	Domestic	0.000410004100041
1023	Manbij	Tell Abu Jadha	2010-08-09	Construction	Domestic	0.000410004100041
1024	Manbij	Tell Abu Jadha	2010-08-10	Construction	Domestic	0.000410004100041
1025	Manbij	Tell Abu Jadha	2010-08-11	Construction	Domestic	0.000410004100041
1026	Manbij	Tell Abu Jadha	2010-08-12	Construction	Domestic	0.000410004100041
1027	Manbij	Tell Abu Jadha	2010-08-13	Construction	Domestic	0.000410004100041
1028	Manbij	Tell Abu Jadha	2010-08-14	Construction	Domestic	0.000410004100041
1029	Manbij	Tell Abu Jadha	2010-08-15	Construction	Domestic	0.000410004100041
1030	Manbij	Tell Abu Jadha	2010-08-16	Construction	Domestic	0.000410004100041
1031	Manbij	Tell Abu Jadha	2010-08-17	Construction	Domestic	0.000410004100041
1032	Manbij	Tell Abu Jadha	2010-08-18	Construction	Domestic	0.000410004100041
1033	Manbij	Tell Abu Jadha	2010-08-19	Construction	Domestic	0.000410004100041
1034	Manbij	Tell Abu Jadha	2010-08-20	Construction	Domestic	0.000410004100041
1035	Manbij	Tell Abu Jadha	2010-08-21	Construction	Domestic	0.000410004100041
1036	Manbij	Tell Abu Jadha	2010-08-22	Construction	Domestic	0.000410004100041
1037	Manbij	Tell Abu Jadha	2010-08-23	Construction	Domestic	0.000410004100041
1038	Manbij	Tell Abu Jadha	2010-08-24	Construction	Domestic	0.000410004100041
1039	Manbij	Tell Abu Jadha	2010-08-25	Construction	Domestic	0.000410004100041
1040	Manbij	Tell Abu Jadha	2010-08-26	Construction	Domestic	0.000410004100041
1041	Manbij	Tell Abu Jadha	2010-08-27	Construction	Domestic	0.000410004100041
1042	Manbij	Tell Abu Jadha	2010-08-28	Construction	Domestic	0.000410004100041
1043	Manbij	Tell Abu Jadha	2010-08-29	Construction	Domestic	0.000410004100041
1044	Manbij	Tell Abu Jadha	2010-08-30	Construction	Domestic	0.000410004100041
1045	Manbij	Tell Abu Jadha	2010-08-31	Construction	Domestic	0.000410004100041
1046	Manbij	Tell Abu Jadha	2010-09-01	Construction	Domestic	0.000410004100041
1047	Manbij	Tell Abu Jadha	2010-09-02	Construction	Domestic	0.000410004100041
1048	Manbij	Tell Abu Jadha	2010-09-03	Construction	Domestic	0.000410004100041
1049	Manbij	Tell Abu Jadha	2010-09-04	Construction	Domestic	0.000410004100041
1050	Manbij	Tell Abu Jadha	2010-09-05	Construction	Domestic	0.000410004100041
1051	Manbij	Tell Abu Jadha	2010-09-06	Construction	Domestic	0.000410004100041
1052	Manbij	Tell Abu Jadha	2010-09-07	Construction	Domestic	0.000410004100041
1053	Manbij	Tell Abu Jadha	2010-09-08	Construction	Domestic	0.000410004100041
1054	Manbij	Tell Abu Jadha	2010-09-09	Construction	Domestic	0.000410004100041
1055	Manbij	Tell Abu Jadha	2010-09-10	Construction	Domestic	0.000410004100041
1056	Manbij	Tell Abu Jadha	2010-09-11	Construction	Domestic	0.000410004100041
1057	Manbij	Tell Abu Jadha	2010-09-12	Construction	Domestic	0.000410004100041
1058	Manbij	Tell Abu Jadha	2010-09-13	Construction	Domestic	0.000410004100041
1059	Manbij	Tell Abu Jadha	2010-09-14	Construction	Domestic	0.000410004100041
1060	Manbij	Tell Abu Jadha	2010-09-15	Construction	Domestic	0.000410004100041
1061	Manbij	Tell Abu Jadha	2010-09-16	Construction	Domestic	0.000410004100041
1062	Manbij	Tell Abu Jadha	2010-09-17	Construction	Domestic	0.000410004100041
1063	Manbij	Tell Abu Jadha	2010-09-18	Construction	Domestic	0.000410004100041
1064	Manbij	Tell Abu Jadha	2010-09-19	Construction	Domestic	0.000410004100041
1065	Manbij	Tell Abu Jadha	2010-09-20	Construction	Domestic	0.000410004100041
1066	Manbij	Tell Abu Jadha	2010-09-21	Construction	Domestic	0.000410004100041
1067	Manbij	Tell Abu Jadha	2010-09-22	Construction	Domestic	0.000410004100041
1068	Manbij	Tell Abu Jadha	2010-09-23	Construction	Domestic	0.000410004100041
1069	Manbij	Tell Abu Jadha	2010-09-24	Construction	Domestic	0.000410004100041
1070	Manbij	Tell Abu Jadha	2010-09-25	Construction	Domestic	0.000410004100041
1071	Manbij	Tell Abu Jadha	2010-09-26	Construction	Domestic	0.000410004100041
1072	Manbij	Tell Abu Jadha	2010-09-27	Construction	Domestic	0.000410004100041
1073	Manbij	Tell Abu Jadha	2010-09-28	Construction	Domestic	0.000410004100041
1074	Manbij	Tell Abu Jadha	2010-09-29	Construction	Domestic	0.000410004100041
1075	Manbij	Tell Abu Jadha	2010-09-30	Construction	Domestic	0.000410004100041
1076	Manbij	Tell Abu Jadha	2010-10-01	Construction	Domestic	0.000410004100041
1077	Manbij	Tell Abu Jadha	2010-10-02	Construction	Domestic	0.000410004100041
1078	Manbij	Tell Abu Jadha	2010-10-03	Construction	Domestic	0.000410004100041
1079	Manbij	Tell Abu Jadha	2010-10-04	Construction	Domestic	0.000410004100041
1080	Manbij	Tell Abu Jadha	2010-10-05	Construction	Domestic	0.000410004100041
1081	Manbij	Tell Abu Jadha	2010-10-06	Construction	Domestic	0.000410004100041
1082	Manbij	Tell Abu Jadha	2010-10-07	Construction	Domestic	0.000410004100041
1083	Manbij	Tell Abu Jadha	2010-10-08	Construction	Domestic	0.000410004100041
1084	Manbij	Tell Abu Jadha	2010-10-09	Construction	Domestic	0.000410004100041
1085	Manbij	Tell Abu Jadha	2010-10-10	Construction	Domestic	0.000410004100041
1086	Manbij	Tell Abu Jadha	2010-10-11	Construction	Domestic	0.000410004100041
1087	Manbij	Tell Abu Jadha	2010-10-12	Construction	Domestic	0.000410004100041
1088	Manbij	Tell Abu Jadha	2010-10-13	Construction	Domestic	0.000410004100041
1089	Manbij	Tell Abu Jadha	2010-10-14	Construction	Domestic	0.000410004100041
1090	Manbij	Tell Abu Jadha	2010-10-15	Construction	Domestic	0.000410004100041
1091	Manbij	Tell Abu Jadha	2010-10-16	Construction	Domestic	0.000410004100041
1092	Manbij	Tell Abu Jadha	2010-10-17	Construction	Domestic	0.000410004100041
1093	Manbij	Tell Abu Jadha	2010-10-18	Construction	Domestic	0.000410004100041
1094	Manbij	Tell Abu Jadha	2010-10-19	Construction	Domestic	0.000410004100041
1095	Manbij	Tell Abu Jadha	2010-10-20	Construction	Domestic	0.000410004100041
1096	Manbij	Tell Abu Jadha	2010-10-21	Construction	Domestic	0.000410004100041
1097	Manbij	Tell Abu Jadha	2010-10-22	Construction	Domestic	0.000410004100041
1098	Manbij	Tell Abu Jadha	2010-10-23	Construction	Domestic	0.000410004100041
1099	Manbij	Tell Abu Jadha	2010-10-24	Construction	Domestic	0.000410004100041
1100	Manbij	Tell Abu Jadha	2010-10-25	Construction	Domestic	0.000410004100041
1101	Manbij	Tell Abu Jadha	2010-10-26	Construction	Domestic	0.000410004100041
1102	Manbij	Tell Abu Jadha	2010-10-27	Construction	Domestic	0.000410004100041
1103	Manbij	Tell Abu Jadha	2010-10-28	Construction	Domestic	0.000410004100041
1104	Manbij	Tell Abu Jadha	2010-10-29	Construction	Domestic	0.000410004100041
1105	Manbij	Tell Abu Jadha	2010-10-30	Construction	Domestic	0.000410004100041
1106	Manbij	Tell Abu Jadha	2010-10-31	Construction	Domestic	0.000410004100041
1107	Manbij	Tell Abu Jadha	2010-11-01	Construction	Domestic	0.000410004100041
1108	Manbij	Tell Abu Jadha	2010-11-02	Construction	Domestic	0.000410004100041
1109	Manbij	Tell Abu Jadha	2010-11-03	Construction	Domestic	0.000410004100041
1110	Manbij	Tell Abu Jadha	2010-11-04	Construction	Domestic	0.000410004100041
1111	Manbij	Tell Abu Jadha	2010-11-05	Construction	Domestic	0.000410004100041
1112	Manbij	Tell Abu Jadha	2010-11-06	Construction	Domestic	0.000410004100041
1113	Manbij	Tell Abu Jadha	2010-11-07	Construction	Domestic	0.000410004100041
1114	Manbij	Tell Abu Jadha	2010-11-08	Construction	Domestic	0.000410004100041
1115	Manbij	Tell Abu Jadha	2010-11-09	Construction	Domestic	0.000410004100041
1116	Manbij	Tell Abu Jadha	2010-11-10	Construction	Domestic	0.000410004100041
1117	Manbij	Tell Abu Jadha	2010-11-11	Construction	Domestic	0.000410004100041
1118	Manbij	Tell Abu Jadha	2010-11-12	Construction	Domestic	0.000410004100041
1119	Manbij	Tell Abu Jadha	2010-11-13	Construction	Domestic	0.000410004100041
1120	Manbij	Tell Abu Jadha	2010-11-14	Construction	Domestic	0.000410004100041
1121	Manbij	Tell Abu Jadha	2010-11-15	Construction	Domestic	0.000410004100041
1122	Manbij	Tell Abu Jadha	2010-11-16	Construction	Domestic	0.000410004100041
1123	Manbij	Tell Abu Jadha	2010-11-17	Construction	Domestic	0.000410004100041
1124	Manbij	Tell Abu Jadha	2010-11-18	Construction	Domestic	0.000410004100041
1125	Manbij	Tell Abu Jadha	2010-11-19	Construction	Domestic	0.000410004100041
1126	Manbij	Tell Abu Jadha	2010-11-20	Construction	Domestic	0.000410004100041
1127	Manbij	Tell Abu Jadha	2010-11-21	Construction	Domestic	0.000410004100041
1128	Manbij	Tell Abu Jadha	2010-11-22	Construction	Domestic	0.000410004100041
1129	Manbij	Tell Abu Jadha	2010-11-23	Construction	Domestic	0.000410004100041
1130	Manbij	Tell Abu Jadha	2010-11-24	Construction	Domestic	0.000410004100041
1131	Manbij	Tell Abu Jadha	2010-11-25	Construction	Domestic	0.000410004100041
1132	Manbij	Tell Abu Jadha	2010-11-26	Construction	Domestic	0.000410004100041
1133	Manbij	Tell Abu Jadha	2010-11-27	Construction	Domestic	0.000410004100041
1134	Manbij	Tell Abu Jadha	2010-11-28	Construction	Domestic	0.000410004100041
1135	Manbij	Tell Abu Jadha	2010-11-29	Construction	Domestic	0.000410004100041
1136	Manbij	Tell Abu Jadha	2010-11-30	Construction	Domestic	0.000410004100041
1137	Manbij	Tell Abu Jadha	2010-12-01	Construction	Domestic	0.000410004100041
1138	Manbij	Tell Abu Jadha	2010-12-02	Construction	Domestic	0.000410004100041
1139	Manbij	Tell Abu Jadha	2010-12-03	Construction	Domestic	0.000410004100041
1140	Manbij	Tell Abu Jadha	2010-12-04	Construction	Domestic	0.000410004100041
1141	Manbij	Tell Abu Jadha	2010-12-05	Construction	Domestic	0.000410004100041
1142	Manbij	Tell Abu Jadha	2010-12-06	Construction	Domestic	0.000410004100041
1143	Manbij	Tell Abu Jadha	2010-12-07	Construction	Domestic	0.000410004100041
1144	Manbij	Tell Abu Jadha	2010-12-08	Construction	Domestic	0.000410004100041
1145	Manbij	Tell Abu Jadha	2010-12-09	Construction	Domestic	0.000410004100041
1146	Manbij	Tell Abu Jadha	2010-12-10	Construction	Domestic	0.000410004100041
1147	Manbij	Tell Abu Jadha	2010-12-11	Construction	Domestic	0.000410004100041
1148	Manbij	Tell Abu Jadha	2010-12-12	Construction	Domestic	0.000410004100041
1149	Manbij	Tell Abu Jadha	2010-12-13	Construction	Domestic	0.000410004100041
1150	Manbij	Tell Abu Jadha	2010-12-14	Construction	Domestic	0.000410004100041
1151	Manbij	Tell Abu Jadha	2010-12-15	Construction	Domestic	0.000410004100041
1152	Manbij	Tell Abu Jadha	2010-12-16	Construction	Domestic	0.000410004100041
1153	Manbij	Tell Abu Jadha	2010-12-17	Construction	Domestic	0.000410004100041
1154	Manbij	Tell Abu Jadha	2010-12-18	Construction	Domestic	0.000410004100041
1155	Manbij	Tell Abu Jadha	2010-12-19	Construction	Domestic	0.000410004100041
1156	Manbij	Tell Abu Jadha	2010-12-20	Construction	Domestic	0.000410004100041
1157	Manbij	Tell Abu Jadha	2010-12-21	Construction	Domestic	0.000410004100041
1158	Manbij	Tell Abu Jadha	2010-12-22	Construction	Domestic	0.000410004100041
1159	Manbij	Tell Abu Jadha	2010-12-23	Construction	Domestic	0.000410004100041
1160	Manbij	Tell Abu Jadha	2010-12-24	Construction	Domestic	0.000410004100041
1161	Manbij	Tell Abu Jadha	2010-12-25	Construction	Domestic	0.000410004100041
1162	Manbij	Tell Abu Jadha	2010-12-26	Construction	Domestic	0.000410004100041
1163	Manbij	Tell Abu Jadha	2010-12-27	Construction	Domestic	0.000410004100041
1164	Manbij	Tell Abu Jadha	2010-12-28	Construction	Domestic	0.000410004100041
1165	Manbij	Tell Abu Jadha	2010-12-29	Construction	Domestic	0.000410004100041
1166	Manbij	Tell Abu Jadha	2010-12-30	Construction	Domestic	0.000410004100041
1167	Manbij	Tell Abu Jadha	2010-12-31	Construction	Domestic	0.000410004100041
1168	Manbij	Tell Abu Jadha	2011-01-01	Construction	Domestic	0.000410004100041
1169	Manbij	Tell Abu Jadha	2011-01-02	Construction	Domestic	0.000410004100041
1170	Manbij	Tell Abu Jadha	2011-01-03	Construction	Domestic	0.000410004100041
1171	Manbij	Tell Abu Jadha	2011-01-04	Construction	Domestic	0.000410004100041
1172	Manbij	Tell Abu Jadha	2011-01-05	Construction	Domestic	0.000410004100041
1173	Manbij	Tell Abu Jadha	2011-01-06	Construction	Domestic	0.000410004100041
1174	Manbij	Tell Abu Jadha	2011-01-07	Construction	Domestic	0.000410004100041
1175	Manbij	Tell Abu Jadha	2011-01-08	Construction	Domestic	0.000410004100041
1176	Manbij	Tell Abu Jadha	2011-01-09	Construction	Domestic	0.000410004100041
1177	Manbij	Tell Abu Jadha	2011-01-10	Construction	Domestic	0.000410004100041
1178	Manbij	Tell Abu Jadha	2011-01-11	Construction	Domestic	0.000410004100041
1179	Manbij	Tell Abu Jadha	2011-01-12	Construction	Domestic	0.000410004100041
1180	Manbij	Tell Abu Jadha	2011-01-13	Construction	Domestic	0.000410004100041
1181	Manbij	Tell Abu Jadha	2011-01-14	Construction	Domestic	0.000410004100041
1182	Manbij	Tell Abu Jadha	2011-01-15	Construction	Domestic	0.000410004100041
1183	Manbij	Tell Abu Jadha	2011-01-16	Construction	Domestic	0.000410004100041
1184	Manbij	Tell Abu Jadha	2011-01-17	Construction	Domestic	0.000410004100041
1185	Manbij	Tell Abu Jadha	2011-01-18	Construction	Domestic	0.000410004100041
1186	Manbij	Tell Abu Jadha	2011-01-19	Construction	Domestic	0.000410004100041
1187	Manbij	Tell Abu Jadha	2011-01-20	Construction	Domestic	0.000410004100041
1188	Manbij	Tell Abu Jadha	2011-01-21	Construction	Domestic	0.000410004100041
1189	Manbij	Tell Abu Jadha	2011-01-22	Construction	Domestic	0.000410004100041
1190	Manbij	Tell Abu Jadha	2011-01-23	Construction	Domestic	0.000410004100041
1191	Manbij	Tell Abu Jadha	2011-01-24	Construction	Domestic	0.000410004100041
1192	Manbij	Tell Abu Jadha	2011-01-25	Construction	Domestic	0.000410004100041
1193	Manbij	Tell Abu Jadha	2011-01-26	Construction	Domestic	0.000410004100041
1194	Manbij	Tell Abu Jadha	2011-01-27	Construction	Domestic	0.000410004100041
1195	Manbij	Tell Abu Jadha	2011-01-28	Construction	Domestic	0.000410004100041
1196	Manbij	Tell Abu Jadha	2011-01-29	Construction	Domestic	0.000410004100041
1197	Manbij	Tell Abu Jadha	2011-01-30	Construction	Domestic	0.000410004100041
